Text strings referenced in ntdll.text
Address    Disassembly                               Text string
77B263F6   PUSH 77AE9788                             ASCII dw7rtmminkernelthreadpoolntdllpool.c
77B26453   PUSH 77B2651C                             ASCII Task = %p, Pool = %p

77B2645A   PUSH 77B26510                             ASCII TpPostTask
77B26464   PUSH 77AE9788                             ASCII dw7rtmminkernelthreadpoolntdllpool.c
77B264A0   PUSH 77B264F4                             ASCII Releasing a worker thread

77B264A7   PUSH 77B26510                             ASCII TpPostTask
77B264B1   PUSH 77AE9788                             ASCII dw7rtmminkernelthreadpoolntdllpool.c
77B264D9   PUSH 77B26510                             ASCII TpPostTask
77B264E3   PUSH 77AE9788                             ASCII dw7rtmminkernelthreadpoolntdllpool.c
77B26545   PUSH 77B2E7E8                             ASCII Pool = %p

77B2654C   PUSH 77B265BC                             ASCII TppPoolUnreserveTaskPost
77B26582   PUSH 77B265BC                             ASCII TppPoolUnreserveTaskPost
77B265A2   PUSH 77B265BC                             ASCII TppPoolUnreserveTaskPost
77B265FC   PUSH 77B26674                             ASCII Pool = %p, Tcb = %p

77B26603   PUSH 77B26660                             ASCII TppPoolAddWorker
77B2660D   PUSH 77AE9788                             ASCII dw7rtmminkernelthreadpoolntdllpool.c
77B26635   PUSH 77B26660                             ASCII TppPoolAddWorker
77B2663F   PUSH 77AE9788                             ASCII dw7rtmminkernelthreadpoolntdllpool.c
77B266A1   PUSH 77B266FC                             ASCII TppPoolRemoveWorker
77B266AB   PUSH 77AE9788                             ASCII dw7rtmminkernelthreadpoolntdllpool.c
77B266D3   PUSH 77B266FC                             ASCII TppPoolRemoveWorker
77B266DD   PUSH 77AE9788                             ASCII dw7rtmminkernelthreadpoolntdllpool.c
77B26724   PUSH 77B26790                             ASCII TppPoolpDereferenceGlobalPool
77B2672E   PUSH 77AE9788                             ASCII dw7rtmminkernelthreadpoolntdllpool.c
77B26771   PUSH 77B26790                             ASCII TppPoolpDereferenceGlobalPool
77B2677B   PUSH 77AE9788                             ASCII dw7rtmminkernelthreadpoolntdllpool.c
77B267FB   PUSH 77B26814                             ASCII TpDereferenceGlobalPool
77B26805   PUSH 77AE9788                             ASCII dw7rtmminkernelthreadpoolntdllpool.c
77B2683C   PUSH 77B2E818                             ASCII PoolReturn = %p

77B26843   PUSH 77B26A8C                             ASCII TpAllocPool
77B2684D   PUSH 77AE9788                             ASCII dw7rtmminkernelthreadpoolntdllpool.c
77B26896   PUSH 77B2E76C                             ASCII Status %08x

77B2689D   PUSH 77B26A8C                             ASCII TpAllocPool
77B268A7   PUSH 77AE9788                             ASCII dw7rtmminkernelthreadpoolntdllpool.c
77B26A63   PUSH 77B2E76C                             ASCII Status %08x

77B26A6A   PUSH 77B26A8C                             ASCII TpAllocPool
77B26A74   PUSH 77AE9788                             ASCII dw7rtmminkernelthreadpoolntdllpool.c
77B26AA2   SUB EAX,75FFFFFC                          ASCII NetJoinDomain
77B26AAF   PUSH 77B26C00                             ASCII TppPoolpReferenceGlobalPool
77B26AB6   PUSH 77AE9788                             ASCII dw7rtmminkernelthreadpoolntdllpool.c
77B26AD8   PUSH 77B2E76C                             ASCII Status %08x

77B26ADF   PUSH 77B26C00                             ASCII TppPoolpReferenceGlobalPool
77B26AE9   PUSH 77AE9788                             ASCII dw7rtmminkernelthreadpoolntdllpool.c
77B26B24   PUSH 77B2E76C                             ASCII Status %08x

77B26B2B   PUSH 77B26C00                             ASCII TppPoolpReferenceGlobalPool
77B26B35   PUSH 77AE9788                             ASCII dw7rtmminkernelthreadpoolntdllpool.c
77B26B82   PUSH 77B2E76C                             ASCII Status %08x

77B26B89   PUSH 77B26C00                             ASCII TppPoolpReferenceGlobalPool
77B26BD9   PUSH 77B2E76C                             ASCII Status %08x

77B26BE0   PUSH 77B26C00                             ASCII TppPoolpReferenceGlobalPool
77B26BEA   PUSH 77AE9788                             ASCII dw7rtmminkernelthreadpoolntdllpool.c
77B26C31   PUSH 77B2E7E8                             ASCII Pool = %p

77B26C38   PUSH 77B26D20                             ASCII TpReserveTaskPost
77B26C42   PUSH 77AE9788                             ASCII dw7rtmminkernelthreadpoolntdllpool.c
77B26CA1   PUSH 77B2E76C                             ASCII Status %08x

77B26CA8   PUSH 77B26D20                             ASCII TpReserveTaskPost
77B26CF8   PUSH 77B2E76C                             ASCII Status %08x

77B26CFF   PUSH 77B26D20                             ASCII TpReserveTaskPost
77B26D0E   PUSH 77AE9788                             ASCII dw7rtmminkernelthreadpoolntdllpool.c
77B26D45   PUSH 77B2E7E8                             ASCII Pool = %p

77B26DCE   PUSH 77B26E70                             ASCII TimerQueueQueue = %p, Timer = %p

77B26E18   PUSH 77B26E5C                             ASCII Dequeued Timer %p

77B26EA5   PUSH 77B2E82C                             ASCII TimerQueueQueue = %p

77B26EFA   PUSH 77B2E844                             ASCII TimerQueue = %p

77B26F01   PUSH 77B26F44                             ASCII TppTimerpFreeTimerQueue
77B26F2F   PUSH 77B26F44                             ASCII TppTimerpFreeTimerQueue
77B26F6F   PUSH 77B2E858                             ASCII Timer = %p

77B26FE3   PUSH 77B27058                             ASCII Executing Timer callback %p(%p, %p, %p)

77B270A7   PUSH 77B27148                             ASCII TimerQueueQueue = %p, Timer = %p, DueTime = 0x%I64x, Window = %d

77B270AE   PUSH 77B2712C                             ASCII TppTimerpEnqueueTimer
77B27117   PUSH 77B2712C                             ASCII TppTimerpEnqueueTimer
77B2719D   PUSH 77B2E858                             ASCII Timer = %p

77B271A4   PUSH 77B27278                             ASCII TppTimerpExpire
77B271AE   PUSH 77AC2798                             ASCII dw7rtmminkernelthreadpoolntdlltimer.c
77B27228   MOV EAX,77B27268                          ASCII Result = TRUE

77B27231   MOV EAX,77B27258                          ASCII Result = FALSE

77B2723E   PUSH 77B27278                             ASCII TppTimerpExpire
77B27248   PUSH 77AC2798                             ASCII dw7rtmminkernelthreadpoolntdlltimer.c
77B272AE   PUSH 77B27648                             ASCII TimerQueue = %p, DoAbsoluteQueue = %s

77B272B5   PUSH 77B2762C                             ASCII TppTimerpExpireTimerQueue
77B272BF   PUSH 77AC2798                             ASCII dw7rtmminkernelthreadpoolntdlltimer.c
77B2739E   PUSH 77B27608                             ASCII No timers found; canceling ktimer

77B273A5   PUSH 77B2762C                             ASCII TppTimerpExpireTimerQueue
77B273AF   PUSH 77AC2798                             ASCII dw7rtmminkernelthreadpoolntdlltimer.c
77B273D0   PUSH 77B275DC                             ASCII No timers found; no duetime currently set.

77B273D7   PUSH 77B2762C                             ASCII TppTimerpExpireTimerQueue
77B273E1   PUSH 77AC2798                             ASCII dw7rtmminkernelthreadpoolntdlltimer.c
77B27403   PUSH 77B275B8                             ASCII Earliest timer by window end = %p

77B2740A   PUSH 77B2762C                             ASCII TppTimerpExpireTimerQueue
77B27414   PUSH 77AC2798                             ASCII dw7rtmminkernelthreadpoolntdlltimer.c
77B2743A   PUSH 77B2758C                             ASCII KTimer already set for due time = 0x%016x

77B27441   PUSH 77B2762C                             ASCII TppTimerpExpireTimerQueue
77B2744B   PUSH 77AC2798                             ASCII dw7rtmminkernelthreadpoolntdlltimer.c
77B27477   MOV ECX,77B27580                          ASCII Absolute
77B27481   MOV ECX,77B27574                          ASCII Relative
77B274AB   PUSH 77B27500                             ASCII KTimer was set for 0x%016I64x
	Now is 0x%016I64x
	Earliest timer is 0x%016I64x
	Setting KTimer to 0x%016I64x (%s)

77B274B2   PUSH 77B2762C                             ASCII TppTimerpExpireTimerQueue
77B274BC   PUSH 77AC2798                             ASCII dw7rtmminkernelthreadpoolntdlltimer.c
77B274E4   PUSH 77B2762C                             ASCII TppTimerpExpireTimerQueue
77B274EE   PUSH 77AC2798                             ASCII dw7rtmminkernelthreadpoolntdlltimer.c
77B2768C   MOV EBX,77AD5D84                          ASCII TppTimerpUpdate
77B27697   PUSH 77AC2798                             ASCII dw7rtmminkernelthreadpoolntdlltimer.c
77B276B8   PUSH 77B2790C                             ASCII Processing TimerQueue-TransitionQueue

77B276C5   PUSH 77AC2798                             ASCII dw7rtmminkernelthreadpoolntdlltimer.c
77B276E7   PUSH 77B278F4                             ASCII Processing Timer = %p

77B276F4   PUSH 77AC2798                             ASCII dw7rtmminkernelthreadpoolntdlltimer.c
77B27710   MOV ECX,77B2E760                          ASCII TRUE
77B2771A   MOV ECX,77AFC2B8                          ASCII FALSE
77B27723   MOV EAX,77B2E760                          ASCII TRUE
77B2772A   MOV EAX,77AFC2B8                          ASCII FALSE
77B27742   PUSH 77B27830                             ASCII Got stable data for Timer = %p  
   CapturedTimerSet = %hs
 CapturedIsAbsolute = %hs
    CapturedDueTime = 0x%016I64x
     CapturedPeriod = %d
     CapturedWindow = %d
          NextTimer = %p

77B27749   PUSH 77AD5D84                             ASCII TppTimerpUpdate
77B27753   PUSH 77AC2798                             ASCII dw7rtmminkernelthreadpoolntdlltimer.c
77B277A7   PUSH 77AC2798                             ASCII dw7rtmminkernelthreadpoolntdlltimer.c
77B277C8   PUSH 77B27800                             ASCII TimerQueue-Lock held by another thread

77B277D5   PUSH 77AC2798                             ASCII dw7rtmminkernelthreadpoolntdlltimer.c
77B27947   PUSH 77B2E82C                             ASCII TimerQueueQueue = %p

77B2794E   PUSH 77B279FC                             ASCII TppTimerpTimerExpired
77B27983   PUSH 77B279D8                             ASCII Timer queue %p has no references.

77B2798A   PUSH 77B279FC                             ASCII TppTimerpTimerExpired
77B279C3   PUSH 77B279FC                             ASCII TppTimerpTimerExpired
77B27A2A   PUSH 77B27AA0                             ASCII TppTimerpInitTimerQueueQueue
77B27A34   PUSH 77AC2798                             ASCII dw7rtmminkernelthreadpoolntdlltimer.c
77B27A58   PUSH 77B2E76C                             ASCII Status %08x

77B27A5F   PUSH 77B27AA0                             ASCII TppTimerpInitTimerQueueQueue
77B27A69   PUSH 77AC2798                             ASCII dw7rtmminkernelthreadpoolntdlltimer.c
77B27ACD   PUSH 77B27C24                             ASCII TimerQueueReturn = %p

77B27AD4   PUSH 77B27C08                             ASCII TppTimerpAllocTimerQueue
77B27ADE   PUSH 77AC2798                             ASCII dw7rtmminkernelthreadpoolntdlltimer.c
77B27B04   PUSH 77B2E76C                             ASCII Status %08x

77B27B0B   PUSH 77B27C08                             ASCII TppTimerpAllocTimerQueue
77B27B15   PUSH 77AC2798                             ASCII dw7rtmminkernelthreadpoolntdlltimer.c
77B27B45   PUSH 77B27BEC                             ASCII Allocated timer queue %p

77B27B4C   PUSH 77B27C08                             ASCII TppTimerpAllocTimerQueue
77B27B56   PUSH 77AC2798                             ASCII dw7rtmminkernelthreadpoolntdlltimer.c
77B27B7A   PUSH 77B2E76C                             ASCII Status %08x

77B27B81   PUSH 77B27C08                             ASCII TppTimerpAllocTimerQueue
77B27B8B   PUSH 77AC2798                             ASCII dw7rtmminkernelthreadpoolntdlltimer.c
77B27C65   PUSH 77B27D40                             ASCII Callback = %p, Context = %p, CallbackEnviron = %p, Flags = 0x%08x

77B27C6C   PUSH 77B27D30                             ASCII TppTimerAlloc
77B27C76   PUSH 77AC2798                             ASCII dw7rtmminkernelthreadpoolntdlltimer.c
77B27CA6   PUSH 77B2E88C                             ASCII Allocated timer %p

77B27CAD   PUSH 77B27D30                             ASCII TppTimerAlloc
77B27CB7   PUSH 77AC2798                             ASCII dw7rtmminkernelthreadpoolntdlltimer.c
77B27CDB   PUSH 77B2E76C                             ASCII Status %08x

77B27CE2   PUSH 77B27D30                             ASCII TppTimerAlloc
77B27CEC   PUSH 77AC2798                             ASCII dw7rtmminkernelthreadpoolntdlltimer.c
77B27D9E   PUSH 77B2E8A0                             ASCII Callback = %p, Context = %p, CallbackEnviron = %p

77B27DCA   PUSH 77B2E88C                             ASCII Allocated timer %p

77B27DF7   PUSH 77B2E76C                             ASCII Status %08x

77B27E4F   PUSH 77B2E76C                             ASCII Status %08x

77B27E94   PUSH 77B2E8D8                             ASCII Timer = %p, DueTime = 0x%016I64x, Period = %d, WindowLength = %d

77B27E9B   PUSH 77B281D0                             ASCII TppTimerpSet
77B27EA5   PUSH 77AC2798                             ASCII dw7rtmminkernelthreadpoolntdlltimer.c
77B27EC6   PUSH 77B281C0                             ASCII Nothing to do.

77B27ECD   PUSH 77B281D0                             ASCII TppTimerpSet
77B27ED7   PUSH 77AC2798                             ASCII dw7rtmminkernelthreadpoolntdlltimer.c
77B27F0F   PUSH 77B28170                             ASCII Setting timer %p to relative time 0x%016I64x from interrupt time 0x%016I64x

77B27F16   PUSH 77B281D0                             ASCII TppTimerpSet
77B27F20   PUSH 77AC2798                             ASCII dw7rtmminkernelthreadpoolntdlltimer.c
77B27F43   PUSH 77B2813C                             ASCII Setting timer %p to absolute time 0x%016I64x

77B27F4A   PUSH 77B281D0                             ASCII TppTimerpSet
77B27F54   PUSH 77AC2798                             ASCII dw7rtmminkernelthreadpoolntdlltimer.c
77B27FB7   PUSH 77B28124                             ASCII Un-setting timer %p

77B27FBE   PUSH 77B281D0                             ASCII TppTimerpSet
77B27FC8   PUSH 77AC2798                             ASCII dw7rtmminkernelthreadpoolntdlltimer.c
77B2802F   PUSH 77B28170                             ASCII Setting timer %p to relative time 0x%016I64x from interrupt time 0x%016I64x

77B28036   PUSH 77B281D0                             ASCII TppTimerpSet
77B28040   PUSH 77AC2798                             ASCII dw7rtmminkernelthreadpoolntdlltimer.c
77B2806C   PUSH 77B2813C                             ASCII Setting timer %p to absolute time 0x%016I64x

77B28073   PUSH 77B281D0                             ASCII TppTimerpSet
77B2807D   PUSH 77AC2798                             ASCII dw7rtmminkernelthreadpoolntdlltimer.c
77B280B7   PUSH 77B28124                             ASCII Un-setting timer %p

77B280BE   PUSH 77B281D0                             ASCII TppTimerpSet
77B280C8   PUSH 77AC2798                             ASCII dw7rtmminkernelthreadpoolntdlltimer.c
77B28105   PUSH 77B281D0                             ASCII TppTimerpSet
77B2810F   PUSH 77AC2798                             ASCII dw7rtmminkernelthreadpoolntdlltimer.c
77B281F2   PUSH 77B2E858                             ASCII Timer = %p

77B2821C   PUSH 77AFC2B8                             ASCII FALSE
77B28224   PUSH 77B2E864                             ASCII Timer = %p, ValidateForRelease = %hs

77B28247   PUSH 77B2E730                             ASCII TRUE

77B2826C   MOV EAX,77B2E760                          ASCII TRUE
77B28275   MOV EAX,77AFC2B8                          ASCII FALSE
77B28280   PUSH 77B2831C                             ASCII Result is %hs

77B282D6   PUSH 77B2E728                             ASCII FALSE

77B28300   PUSH 77B2E91C                             ASCII Timer %p was not valid

77B2835A   PUSH 77B2E8D8                             ASCII Timer = %p, DueTime = 0x%016I64x, Period = %d, WindowLength = %d

77B28384   PUSH 77AFC2B8                             ASCII FALSE
77B2838C   PUSH 77B2E864                             ASCII Timer = %p, ValidateForRelease = %hs

77B283B3   PUSH 77B2E730                             ASCII TRUE

77B28430   PUSH 77B2E728                             ASCII FALSE

77B28462   PUSH 77B2E91C                             ASCII Timer %p was not valid

77B2848D   PUSH 77B2E858                             ASCII Timer = %p

77B28494   PUSH 77B285D8                             ASCII TpTimerOutstandingCallbackCount
77B284BB   PUSH 77AFC2B8                             ASCII FALSE
77B284C1   PUSH 77B2E864                             ASCII Timer = %p, ValidateForRelease = %hs

77B284E8   PUSH 77B2E730                             ASCII TRUE

77B2853E   PUSH 77B285D8                             ASCII TpTimerOutstandingCallbackCount
77B28591   PUSH 77B2E728                             ASCII FALSE

77B285B9   PUSH 77B2E91C                             ASCII Timer %p was not valid

77B285C0   PUSH 77B285D8                             ASCII TpTimerOutstandingCallbackCount
77B28608   MOV EAX,77B2E760                          ASCII TRUE
77B2860F   MOV EAX,77AFC2B8                          ASCII FALSE
77B2861B   PUSH 77B2877C                             ASCII Timer = %p, CancelPendingCallbacks = %hs

77B28622   PUSH 77B2876C                             ASCII TpWaitForTimer
77B28649   PUSH 77AFC2B8                             ASCII FALSE
77B2864F   PUSH 77B2E864                             ASCII Timer = %p, ValidateForRelease = %hs

77B28676   PUSH 77B2E730                             ASCII TRUE

77B286CC   PUSH 77B2876C                             ASCII TpWaitForTimer
77B2871F   PUSH 77B2E728                             ASCII FALSE

77B2874F   PUSH 77B2E91C                             ASCII Timer %p was not valid

77B28756   PUSH 77B2876C                             ASCII TpWaitForTimer
77B287B9   PUSH 77B2E858                             ASCII Timer = %p

77B287C0   PUSH 77B288A4                             ASCII TpReleaseTimer
77B287E7   PUSH 77B2E760                             ASCII TRUE
77B287ED   PUSH 77B2E864                             ASCII Timer = %p, ValidateForRelease = %hs

77B28814   PUSH 77B2E730                             ASCII TRUE

77B2883D   PUSH 77B288A4                             ASCII TpReleaseTimer
77B28898   PUSH 77B2E728                             ASCII FALSE

77B288C8   PUSH 77B28918                             ASCII TppTimerpFree
77B288D2   PUSH 77AC2798                             ASCII dw7rtmminkernelthreadpoolntdlltimer.c
77B288FA   PUSH 77B28918                             ASCII TppTimerpFree
77B28904   PUSH 77AC2798                             ASCII dw7rtmminkernelthreadpoolntdlltimer.c
77B2893C   PUSH 77B289C0                             ASCII Wait = %p, WaitStatus = 0x%08x

77B28967   PUSH 77B289AC                             ASCII Posting wait %p

77B289F3   PUSH 77B2E934                             ASCII Wait = %p

77B28A6D   PUSH 77B28AE4                             ASCII Executing Wait callback %p(%p, %p, %p, 0x%08x)

77B28B31   PUSH 77B28C58                             ASCII WaitReturn = %p, Callback = %p, Context = %p, CallbackEnviron = %p, Flags = %p

77B28B38   PUSH 77B28C44                             ASCII TppWaitAlloc
77B28B42   PUSH 77AD4168                             ASCII dw7rtmminkernelthreadpoolntdllwait.c
77B28B72   PUSH 77B28C30                             ASCII Allocated wait %p

77B28B79   PUSH 77B28C44                             ASCII TppWaitAlloc
77B28B83   PUSH 77AD4168                             ASCII dw7rtmminkernelthreadpoolntdllwait.c
77B28BA7   PUSH 77B2E76C                             ASCII Status %08x

77B28BAE   PUSH 77B28C44                             ASCII TppWaitAlloc
77B28BB8   PUSH 77AD4168                             ASCII dw7rtmminkernelthreadpoolntdllwait.c
77B28CC4   PUSH 77B28D58                             ASCII WaitReturn = %p, Callback = %p, Context = %p, CallbackEnviron = %p

77B28CEA   PUSH 77B2E76C                             ASCII Status %08x

77B28D3B   PUSH 77B2E76C                             ASCII Status %08x

77B28DDA   PUSH 77B28EF8                             ASCII Wait = %p, Handle = %p, Timeout = 0x%I64x x100ns, Interrupt = 0x%I64x x100ns

77B28DE1   PUSH 77B28EE8                             ASCII TppWaitpSet
77B28DEB   PUSH 77AD4168                             ASCII dw7rtmminkernelthreadpoolntdllwait.c
77B28EC2   PUSH 77B28EE8                             ASCII TppWaitpSet
77B28ECC   PUSH 77AD4168                             ASCII dw7rtmminkernelthreadpoolntdllwait.c
77B28F71   PUSH 77B2E968                             ASCII Wait = %p, Handle = %p, Timeout = 0x%I64x x100ns

77B28F78   PUSH 77B2906C                             ASCII TpSetWait
77B28F9F   PUSH 77AFC2B8                             ASCII FALSE
77B28FA5   PUSH 77B2E940                             ASCII Wait = %p, ValidateForRelease = %hs

77B28FCC   PUSH 77B2E730                             ASCII TRUE

77B28FFA   PUSH 77B2906C                             ASCII TpSetWait
77B29055   PUSH 77B2E728                             ASCII FALSE

77B290A1   PUSH 77B2E968                             ASCII Wait = %p, Handle = %p, Timeout = 0x%I64x x100ns

77B290A8   PUSH 77B2919C                             ASCII TppSetWaitInterrupt
77B290CF   PUSH 77AFC2B8                             ASCII FALSE
77B290D5   PUSH 77B2E940                             ASCII Wait = %p, ValidateForRelease = %hs

77B290FC   PUSH 77B2E730                             ASCII TRUE

77B2912A   PUSH 77B2919C                             ASCII TppSetWaitInterrupt
77B29185   PUSH 77B2E728                             ASCII FALSE

77B291C3   PUSH 77B2E934                             ASCII Wait = %p

77B291CA   PUSH 77B292C4                             ASCII TpWaitOutstandingCallbackCount
77B291F1   PUSH 77AFC2B8                             ASCII FALSE
77B291F7   PUSH 77B2E940                             ASCII Wait = %p, ValidateForRelease = %hs

77B2921E   PUSH 77B2E730                             ASCII TRUE

77B29246   PUSH 77B292B8                             ASCII Count = %d

77B2924D   PUSH 77B292C4                             ASCII TpWaitOutstandingCallbackCount
77B292A0   PUSH 77B2E728                             ASCII FALSE

77B292F3   MOV EAX,77B2E760                          ASCII TRUE
77B29305   PUSH 77B29410                             ASCII Wait = %p, CancelPendingCallbacks = %hs

77B2930C   PUSH 77B29400                             ASCII TpWaitForWait
77B29338   PUSH 77B2E940                             ASCII Wait = %p, ValidateForRelease = %hs

77B2935F   PUSH 77B2E730                             ASCII TRUE

77B2938D   PUSH 77B29400                             ASCII TpWaitForWait
77B293E8   PUSH 77B2E728                             ASCII FALSE

77B2944C   PUSH 77B2E934                             ASCII Wait = %p

77B29453   PUSH 77B29548                             ASCII TpReleaseWait
77B2947A   PUSH 77B2E760                             ASCII TRUE
77B29480   PUSH 77B2E940                             ASCII Wait = %p, ValidateForRelease = %hs

77B294A7   PUSH 77B2E730                             ASCII TRUE

77B294D5   PUSH 77B29548                             ASCII TpReleaseWait
77B29530   PUSH 77B2E728                             ASCII FALSE

77B29564   PUSH 77B2E934                             ASCII Wait = %p

77B2956B   PUSH 77B295BC                             ASCII TppWaitpFree
77B29575   PUSH 77AD4168                             ASCII dw7rtmminkernelthreadpoolntdllwait.c
77B2959D   PUSH 77B295BC                             ASCII TppWaitpFree
77B295A7   PUSH 77AD4168                             ASCII dw7rtmminkernelthreadpoolntdllwait.c
77B295DC   PUSH 77B2E99C                             ASCII Work = %p

77B2962B   MOV EAX,77B2E760                          ASCII TRUE
77B29635   MOV EAX,77AFC2B8                          ASCII FALSE
77B29641   PUSH 77B2E9A8                             ASCII Work = %p, CancelPendingCallbacks = %hs

77B29648   PUSH 77B296DC                             ASCII TppWorkWait
77B29652   PUSH 77AEC908                             ASCII dw7rtmminkernelthreadpoolntdllwork.c
77B296C1   PUSH 77B296DC                             ASCII TppWorkWait
77B296CB   PUSH 77AEC908                             ASCII dw7rtmminkernelthreadpoolntdllwork.c
77B29708   PUSH 77B29790                             ASCII Work = %p, Context = %p, CallbackEnviron = %p, Flags = 0x%08x, CleanupGroupVFuncs = %p, TaskVFuncs = %p

77B2970F   PUSH 77B29778                             ASCII TppWorkInitialize
77B29719   PUSH 77AEC908                             ASCII dw7rtmminkernelthreadpoolntdllwork.c
77B29749   PUSH 77B2E76C                             ASCII Status %08x

77B29750   PUSH 77B29778                             ASCII TppWorkInitialize
77B2975A   PUSH 77AEC908                             ASCII dw7rtmminkernelthreadpoolntdllwork.c
77B29813   PUSH 77B29968                             ASCII WorkReturn = %p, Callback = %p, Context = %p, CallbackEnviron = %p

77B2981A   PUSH 77B2995C                             ASCII TpAllocWork
77B29824   PUSH 77AEC908                             ASCII dw7rtmminkernelthreadpoolntdllwork.c
77B29854   PUSH 77B29948                             ASCII Allocated Work %p

77B2985B   PUSH 77B2995C                             ASCII TpAllocWork
77B29865   PUSH 77AEC908                             ASCII dw7rtmminkernelthreadpoolntdllwork.c
77B29889   PUSH 77B2E76C                             ASCII Status %08x

77B29890   PUSH 77B2995C                             ASCII TpAllocWork
77B2989A   PUSH 77AEC908                             ASCII dw7rtmminkernelthreadpoolntdllwork.c
77B29920   PUSH 77B2E76C                             ASCII Status %08x

77B29927   PUSH 77B2995C                             ASCII TpAllocWork
77B29931   PUSH 77AEC908                             ASCII dw7rtmminkernelthreadpoolntdllwork.c
77B299BC   MOV EAX,77B2E760                          ASCII TRUE
77B299CE   PUSH 77B2E9A8                             ASCII Work = %p, CancelPendingCallbacks = %hs

77B299D5   PUSH 77B29AEC                             ASCII TpWaitForWork
77B29A01   PUSH 77B2E9D4                             ASCII Work = %p, ValidateForRelease = %hs

77B29A28   PUSH 77B2E730                             ASCII TRUE

77B29A51   PUSH 77B29AEC                             ASCII TpWaitForWork
77B29AA9   PUSH 77B2E728                             ASCII FALSE

77B29ADA   PUSH 77B29AEC                             ASCII TpWaitForWork
77B29B14   PUSH 77B29C08                             ASCII TpReleaseWork
77B29B3B   PUSH 77B2E760                             ASCII TRUE
77B29B41   PUSH 77B2E9D4                             ASCII Work = %p, ValidateForRelease = %hs

77B29B68   PUSH 77B2E730                             ASCII TRUE

77B29B96   PUSH 77B29C08                             ASCII TpReleaseWork
77B29BF1   PUSH 77B2E728                             ASCII FALSE

77B29C2B   PUSH 77B29C7C                             ASCII TppWorkpFree
77B29C35   PUSH 77AEC908                             ASCII dw7rtmminkernelthreadpoolntdllwork.c
77B29C5D   PUSH 77B29C7C                             ASCII TppWorkpFree
77B29C67   PUSH 77AEC908                             ASCII dw7rtmminkernelthreadpoolntdllwork.c
77B29CA0   MOV EAX,77AFC2B8                          ASCII FALSE
77B29CAF   PUSH 77B29E04                             ASCII Instance = %p, Work = %p, Release = %hs

77B29CB6   PUSH 77B29DE4                             ASCII TppWorkCallbackPrologRelease
77B29CC0   PUSH 77AEC908                             ASCII dw7rtmminkernelthreadpoolntdllwork.c
77B29D6C   PUSH 77B29DD0                             ASCII Returning FALSE

77B29D73   PUSH 77B29DE4                             ASCII TppWorkCallbackPrologRelease
77B29D7D   PUSH 77AEC908                             ASCII dw7rtmminkernelthreadpoolntdllwork.c
77B29DA0   PUSH 77B29DC0                             ASCII Returning TRUE

77B29DA7   PUSH 77B29DE4                             ASCII TppWorkCallbackPrologRelease
77B29DB1   PUSH 77AEC908                             ASCII dw7rtmminkernelthreadpoolntdllwork.c
77B29E40   PUSH 77B2E99C                             ASCII Work = %p

77B29E47   PUSH 77B29EAC                             ASCII TppWorkPost
77B29E51   PUSH 77AEC908                             ASCII dw7rtmminkernelthreadpoolntdllwork.c
77B29E93   PUSH 77B29EAC                             ASCII TppWorkPost
77B29E9D   PUSH 77AEC908                             ASCII dw7rtmminkernelthreadpoolntdllwork.c
77B29ED2   PUSH 77B29F84                             ASCII TppWorkCallbackEpilog
77B29EDC   PUSH 77AEC908                             ASCII dw7rtmminkernelthreadpoolntdllwork.c
77B29F69   PUSH 77B29F84                             ASCII TppWorkCallbackEpilog
77B29F73   PUSH 77AEC908                             ASCII dw7rtmminkernelthreadpoolntdllwork.c
77B29FAF   PUSH 77B2E99C                             ASCII Work = %p

77B29FD9   PUSH 77AFC2B8                             ASCII FALSE
77B29FE1   PUSH 77B2E9D4                             ASCII Work = %p, ValidateForRelease = %hs

77B2A008   PUSH 77B2E730                             ASCII TRUE

77B2A085   PUSH 77B2E728                             ASCII FALSE

77B2A0D4   PUSH 77B2E99C                             ASCII Work = %p

77B2A148   PUSH 77B2A1BC                             ASCII Executing Work callback %p(%p, %p, %p)

77B2A2A6   PUSH 77B2A458                             ASCII ThreadPool callback %p(%p) returned with a transaction uncleared

77B2A2E0   PUSH 77B2A418                             ASCII ThreadPool callback %p(%p) returned with the loader lock held

77B2A31A   PUSH 77B2A3D0                             ASCII ThreadPool callback %p(%p) returned with preferred languages set

77B2A354   PUSH 77B2A388                             ASCII ThreadPool callback %p(%p) returned with background priorities set

77B2A644   PUSH 77B2E9FC                             ASCII Instance = %p

77B2A64B   PUSH 77B2A6D4                             ASCII TpDisassociateCallback
77B2A6BD   PUSH 77B2A6D4                             ASCII TpDisassociateCallback
77B2A6FE   PUSH 77B2E9FC                             ASCII Instance = %p

77B2A736   PUSH 77B2E76C                             ASCII Status %08x

77B2A768   PUSH 77B2E76C                             ASCII Status %08x

77B2A78A   PUSH 77B2E76C                             ASCII Status %08x

77B2A791   PUSH 77AD4FAC                             ASCII TppCallbackMayRunLongProlog
77B2A79B   PUSH 77AD4E90                             ASCII dw7rtmminkernelthreadpoolntdllcallback.c
77B2A7E5   PUSH 77B2E76C                             ASCII Status %08x

